mode,service,train_uid,platform,operator,aimed_departure_time,expected_departure_time,best_departure_estimate_mins,aimed_arrival_time,expected_arrival_time,best_arrival_estimate_mins,status,source,origin_code,destination_code
train,22204000,L36698,4,LO,2014/04/04 19:20:00,2014/04/04 19:20:00,81,2014/04/04 19:19:00,2014/04/04 19:19:00,80,ON TIME,Network Rail,CLJ,SMD
train,24680004,L31764,3,LT,2014/04/04 19:22:00,2014/04/04 19:22:00,83,2014/04/04 19:22:00,2014/04/04 19:22:00,83,ON TIME,Network Rail,EPH,HRW
train,24680004,L31241,1,LT,2014/04/04 19:24:00,2014/04/04 19:24:00,85,2014/04/04 19:24:00,2014/04/04 19:24:00,85,ON TIME,Network Rail,SBP,EPH
train,22214000,L36823,5,LO,2014/04/04 19:25:00,2014/04/04 19:25:00,86,2014/04/04 19:24:00,2014/04/04 19:24:00,85,ON TIME,Network Rail,SMD,RFD
train,24680004,L31468,3,LT,2014/04/04 19:26:00,2014/04/04 19:26:00,87,2014/04/04 19:26:00,2014/04/04 19:26:00,87,ON TIME,Network Rail,EPH,SBP
train,24680004,L31202,1,LT,2014/04/04 19:27:00,2014/04/04 19:27:00,88,2014/04/04 19:27:00,2014/04/04 19:27:00,88,ON TIME,Network Rail,HRW,EPH
train,22214000,L36830,4,LO,2014/04/04 19:27:00,2014/04/04 19:27:00,88,2014/04/04 19:26:00,2014/04/04 19:26:00,87,ON TIME,Network Rail,RFD,SMD
train,22214000,L37225,5,LO,2014/04/04 19:31:00,2014/04/04 19:31:00,92,2014/04/04 19:30:00,2014/04/04 19:30:00,91,ON TIME,Network Rail,SMD,CLJ
train,22216000,L36193,3,LO,2014/04/04 19:31:00,2014/04/04 19:31:00,92,2014/04/04 19:31:00,2014/04/04 19:31:00,92,ON TIME,Network Rail,EUS,WFJ
train,22216000,L36117,1,LO,2014/04/04 19:32:00,2014/04/04 19:32:00,93,2014/04/04 19:32:00,2014/04/04 19:32:00,93,ON TIME,Network Rail,WFJ,EUS
train,22204000,L36702,4,LO,2014/04/04 19:35:00,2014/04/04 19:35:00,96,2014/04/04 19:35:00,2014/04/04 19:35:00,96,ON TIME,Network Rail,CLJ,SMD
train,24680004,L31718,3,LT,2014/04/04 19:35:00,2014/04/04 19:35:00,96,2014/04/04 19:35:00,2014/04/04 19:35:00,96,ON TIME,Network Rail,EPH,HRW
train,24680004,L31455,3,LT,2014/04/04 19:38:00,2014/04/04 19:38:00,99,2014/04/04 19:38:00,2014/04/04 19:38:00,99,ON TIME,Network Rail,EPH,SBP
train,22214000,L36834,5,LO,2014/04/04 19:40:00,2014/04/04 19:40:00,101,2014/04/04 19:39:00,2014/04/04 19:39:00,100,ON TIME,Network Rail,SMD,RFD
train,24680004,L31137,1,LT,2014/04/04 19:40:00,2014/04/04 19:40:00,101,2014/04/04 19:40:00,2014/04/04 19:40:00,101,ON TIME,Network Rail,HRW,EPH
train,24680004,L31785,3,LT,2014/04/04 19:42:00,2014/04/04 19:42:00,103,2014/04/04 19:42:00,2014/04/04 19:42:00,103,ON TIME,Network Rail,EPH,HRW
train,22214000,L36839,4,LO,2014/04/04 19:44:00,2014/04/04 19:44:00,105,2014/04/04 19:43:00,2014/04/04 19:43:00,104,ON TIME,Network Rail,RFD,SMD
train,24680004,L31112,1,LT,2014/04/04 19:44:00,2014/04/04 19:44:00,105,2014/04/04 19:44:00,2014/04/04 19:44:00,105,ON TIME,Network Rail,SBP,EPH
train,24680004,L31478,3,LT,2014/04/04 19:45:00,2014/04/04 19:45:00,106,2014/04/04 19:45:00,2014/04/04 19:45:00,106,ON TIME,Network Rail,EPH,SBP
train,22214000,L37234,5,LO,2014/04/04 19:46:00,2014/04/04 19:46:00,107,2014/04/04 19:45:00,2014/04/04 19:45:00,106,ON TIME,Network Rail,SMD,CLJ
train,24680004,L31164,1,LT,2014/04/04 19:47:00,2014/04/04 19:47:00,108,2014/04/04 19:47:00,2014/04/04 19:47:00,108,ON TIME,Network Rail,HRW,EPH
train,22204000,L37391,4,LO,,,,2014/04/04 19:51:00,2014/04/04 19:51:00,112,ON TIME,Network Rail,CLJ,WIJ
train,22216000,L36190,3,LO,2014/04/04 19:51:00,2014/04/04 19:51:00,112,2014/04/04 19:51:00,2014/04/04 19:51:00,112,ON TIME,Network Rail,EUS,WFJ
train,22216000,L36122,1,LO,2014/04/04 19:52:00,2014/04/04 19:52:00,113,2014/04/04 19:52:00,2014/04/04 19:52:00,113,ON TIME,Network Rail,WFJ,EUS
train,24680004,L31758,3,LT,2014/04/04 19:55:00,2014/04/04 19:55:00,116,2014/04/04 19:55:00,2014/04/04 19:55:00,116,ON TIME,Network Rail,EPH,HRW
train,22214000,L36845,5,LO,2014/04/04 19:56:00,2014/04/04 19:56:00,117,2014/04/04 19:55:00,2014/04/04 19:55:00,116,ON TIME,Network Rail,SMD,RFD
train,24680004,L31260,1,LT,2014/04/04 19:58:00,2014/04/04 19:58:00,119,2014/04/04 19:58:00,2014/04/04 19:58:00,119,ON TIME,Network Rail,HRW,EPH
train,24680004,L31554,3,LT,2014/04/04 19:58:00,2014/04/04 19:58:00,119,2014/04/04 19:58:00,2014/04/04 19:58:00,119,ON TIME,Network Rail,EPH,SBP
